Ramonville-Saint-Agne|14730|43.544386|1.474622
Avrillé|14727|47.502041|-0.596317
Morlaix|14709|48.595154|-3.820202
Dinan|14682|48.446574|-2.053922
Romilly-sur-Seine|14623|48.510645|3.722976
Verrières-le-Buisson|14602|48.748357|2.256558
Bar-le-Duc|14592|48.773944|5.165032
Flers|14589|48.737426|-0.563453
Saint-Maurice|14560|48.817936|2.44166
Haubourdin|14556|50.603267|2.985558
Montmagny|14550|48.967674|2.347039
Valenton|14538|48.749321|2.459159
Woippy|14526|49.157719|6.149873
Pointe-à-Pitre|14498|16.23619|-61.537759
Saint-Brevin-les-Pins|14473|47.231784|-2.156649
Plérin|14459|48.547316|-2.782476
Laxou|14445|48.688106|6.141298
Lognes|14388|48.833404|2.636075
Illzach|14380|47.776|7.361973
Bois-Guillaume|14378|49.471783|1.118326
Castanet-Tolosan|14377|43.508937|1.502173
Crépy-en-Valois|14365|49.234294|2.893527
Arnouville|14364|48.986984|2.416319
Pont-à-Mousson|14357|48.911123|6.055545
Méru|14354|49.238346|2.12718
Roquebrune-sur-Argens|14335|43.426919|6.661756
Chenôve|14323|46.219004|4.706698
Hautmont|14318|50.252233|3.921316
Saint-Fargeau-Ponthierry|14315|48.545996|2.528605
Tulle|14314|45.267177|1.764073
Villers-lès-Nancy|14305|48.665254|6.134211
Ambérieu-en-Bugey|14288|45.959083|5.365228
Saint-Jean-de-Luz|14282|43.391942|-1.633128
Saint-Genis-Pouilly|14274|46.256632|6.030166
Pirae|14209|-17.541121|-149.537681
Saint-Gilles|14197|43.698432|4.411905
Auray|14155|47.668099|-2.990838
Castelsarrasin|14131|44.048158|1.131789
Saint-Paul-lès-Dax|14126|43.745984|-1.078951
Biscarrosse|14034|44.429564|-1.183953
Persan|14029|49.151056|2.273863
Caudry|14028|50.121494|3.419079
Rixheim|14020|47.7495|7.397823
Montévrain|14017|48.867479|2.749623
Ollioules|13991|43.134973|5.853916
Bandraboua|13989|-12.709664|45.12195
Douarnenez|13956|48.082744|-4.325157
Saint-Jacques-de-la-Lande|13955|48.078928|-1.715833
Tsingoni|13934|-12.792321|45.123468
Thouars|13917|46.981613|-0.233224
Lons|13843|43.323734|-0.406372
Berre-l'Étang|13834|43.509274|5.162227
Bollène|13830|44.291413|4.751769
Canteleu|13807|49.432852|1.028056
Lieusaint|13804|48.628641|2.550533
Lys-lez-Lannoy|13797|50.671644|3.21584
Moissac|13738|44.120593|1.108562
Pierrelatte|13708|44.357315|4.689504
Fleury-Mérogis|13708|48.635889|2.366761
Mions|13684|45.667741|4.952457
Montataire|13683|49.259159|2.433931
L'Étang-Salé|13645|-21.254601|55.362398
Roncq|13560|50.744651|3.117107
Plouzané|13558|48.371873|-4.590113
Avon|13545|48.412892|2.728822
Audincourt|13542|47.479572|6.846659
Fontenay-le-Fleury|13518|48.810934|2.041631
Tergnier|13504|49.660693|3.298927
Berck|13442|50.411317|1.582251
Villetaneuse|13433|48.957567|2.34416
Bras-Panon|13416|-20.995515|55.662049
Argentan|13401|48.729955|-0.013024
Saint-Martin-de-Crau|13364|43.63715|4.84769
Vaires-sur-Marne|13340|48.874168|2.637687
Belleville-en-Beaujolais|13336|46.121524|4.724347
Gien|13305|47.691089|2.655309
Amilly|13279|47.978729|2.783724
Plougastel-Daoulas|13277|48.365532|-4.394053
Lourdes|13247|43.104761|-0.046139
Andrésy|13236|48.976635|2.055981
Kingersheim|13230|47.788855|7.325047
Billère|13229|43.307764|-0.394159
Autun|13205|46.938842|4.304399
Noyon|13197|49.584517|3.003812
Anzin|13195|50.375338|3.510851
Genas|13195|45.729595|5.001369
Outreau|13178|50.700487|1.590091
Gex|13177|46.337184|6.066541
Saint-Orens-de-Gameville|13163|43.55337|1.531735
Valbonne|13162|43.627339|7.016557
Beausoleil|13153|43.744201|7.422466
Fontenay-le-Comte|13138|46.459821|-0.794159
Morangis|13131|48.699595|2.333773
Paea|13021|-17.696|-149.548
Mouvaux|13020|50.704016|3.137943
Saint-André-lez-Lille|13004|50.661146|3.040218
Ostwald|12985|48.54582|7.705399
Monteux|12979|44.029925|4.986176
Roquebrune-Cap-Martin|12966|43.763537|7.460686
Nemours|12966|48.266711|2.703049
Châteaudun|12949|49.820764|1.120914
Tarnos|12914|43.52979|-1.4611
Graulhet|12914|43.762721|1.992478
Carros|12875|43.784043|7.191567
Villeneuve-lès-Avignon|12848|43.971654|4.777016
Freyming-Merlebach|12840|49.151577|6.802779
Mayenne|12805|48.303387|-0.617261
Creutzwald|12772|49.209495|6.690135
Comines|12749|50.749717|3.015462
Saint-André-de-Cubzac|12735|44.99533|-0.439459
Val-de-Reuil|12702|49.261533|1.20933
Yzeure|12701|46.563483|3.359841
Saint-André-les-Vergers|12701|48.277422|4.051456
Taiarapu-Est|12701|-17.756|-148.736
Guéret|12698|46.171558|1.875015
Vidauban|12693|43.404303|6.422303
Cusset|12677|46.137962|3.457925
Auriol|12667|43.367804|5.648669
Canet-en-Roussillon|12653|42.698152|3.007334
Bayeux|12640|49.278066|-0.701988
Betton|12637|48.177408|-1.646354
Bischwiller|12606|48.766178|7.865306
Les Ponts-de-Cé|12589|47.42928|-0.521967
Amboise|12569|47.397272|0.987649
Granville|12558|48.83071|-1.57398
Pont-Sainte-Maxence|12512|49.309303|2.60379
Bonneville|12511|46.076863|6.408097
Moret-Loing-et-Orvanne|12507|48.356613|2.821065
Seclin|12505|50.54831|3.034681
Castelnaudary|12467|43.315108|1.959918
Vernouillet|12411|48.720484|1.356113
Aubenas|12403|44.612671|4.391999
Brignais|12403|45.674721|4.754841
Petite-Île|12401|-21.343243|55.561586
Mèze|12385|43.435562|3.584267
La Motte-Servolex|12377|45.606919|5.865595
Triel-sur-Seine|12360|48.984602|2.005576
L'Union|12339|43.651266|1.481564
Mende|12336|44.526181|3.484851
La Chapelle-Saint-Luc|12324|48.316672|4.048117
Claye-Souilly|12316|48.943181|2.668776
Cuers|12298|43.233158|6.071127
Andernos-les-Bains|12284|44.75035|-1.082528
Sarrebourg|12278|48.73485|7.053576
Harnes|12277|50.452605|2.903981
Oissel|12266|49.342654|1.082335
Riedisheim|12258|47.741089|7.362723
Barentin|12239|49.544169|0.949823
Raismes|12201|50.397739|3.493164
Épinay-sous-Sénart|12197|48.695502|2.520072
Saint-François|12184|16.274237|-61.267898
La Queue-en-Brie|12148|48.786226|2.579128
Saint-Hilaire-de-Riez|12137|46.743665|-1.98845
Rognac|12136|43.496377|5.221441
Sablé-sur-Sarthe|12123|47.839167|-0.338763
Fonsorbes|12119|43.533733|1.239966
Provins|12115|48.558668|3.297921
Juvignac|12104|43.620654|3.801337
Aubergenville|12082|48.959359|1.851264
Bully-les-Mines|12080|50.447982|2.722109
Quimperlé|12077|47.861426|-3.552977
Saint-Cyr-sur-Mer|12058|43.172777|5.702532
Châteaubriant|12016|49.820764|1.120914
Obernai|12015|48.462885|7.470625
Marly|12014|50.348175|3.544788
Pacé|12004|48.154833|-1.775475
Solliès-Pont|11974|43.189317|6.057744
Chambray-lès-Tours|11956|47.332303|0.717976
Florange|11939|49.325254|6.128166
Saint-Avé|11912|47.701349|-2.742684
Ifs|11902|49.148288|-0.340572
Somain|11869|50.357841|3.277486
Gisors|11863|49.274077|1.777909
La Trinité|11860|14.740248|-60.951503
Le Chambon-Feugerolles|11857|45.389663|4.331838
Villecresnes|11846|48.720043|2.529599
Saint-Jean-de-Védas|11843|43.574601|3.831098
Pornichet|11828|47.259148|-2.324189
Cogolin|11794|43.251167|6.538759
Seyssinet-Pariset|11792|45.174023|5.679611
Talant|11788|47.335044|5.003773
Rivière-Salée|11780|14.521586|-60.956165
Maizières-lès-Metz|11776|49.212658|6.154495
Guidel|11743|47.790635|-3.488054
Baugé-en-Anjou|11735|47.555466|-0.095428
L'Isle-Adam|11723|49.110831|2.228778
Le Relecq-Kerhuon|11710|48.402341|-4.401171
Villefranche-de-Rouergue|11681|44.349718|2.033528
Papara|11680|-17.712|-149.508
Rivière-Pilote|11675|14.498493|-60.90161
Saint-Gaudens|11664|43.120066|0.727303
Saint-Estève|11642|42.71229|2.851877
Nœux-les-Mines|11638|50.475299|2.667523
Mana|11605|5.598357|-53.706056
Le Haillan|11567|44.86943|-0.690404
Cernay|11559|47.80342|7.170948
Bolbec|11551|49.575224|0.483302
Plan-de-Cuques|11522|43.349892|5.463324
Saint-Pierre-du-Perray|11514|48.611274|2.505215
La Londe-les-Maures|11493|43.152744|6.244417
Ploufragan|11487|48.491875|-2.79928
Thiers|11470|45.864766|3.538758
Les Avirons|11470|-21.22913|55.343009
Vauvert|11465|43.639023|4.285038
Vitry-le-François|11458|48.726332|4.593002
Craponne|11453|45.745346|4.730163
Hœnheim|11446|48.6252|7.748813
Pamandzi|11442|-12.798133|45.27895
Chauny|11438|49.616374|3.2196
Vedène|11423|43.973017|4.905745
Enghien-les-Bains|11416|48.971047|2.305251
Fourmies|11403|50.007446|4.052746
Méricourt|11374|50.405452|2.86982
Septèmes-les-Vallons|11366|43.391444|5.363293
Louvres|11356|49.047348|2.503928
Passy|11350|45.925787|6.703807
Sassenage|11339|45.214137|5.661988
Bruay-sur-l'Escaut|11325|50.398197|3.540327
Issoudun|11314|46.942036|2.015936
Saverne|11303|48.739971|7.369851
Saint-Junien|11295|45.896572|0.893218
Yvetot|11280|49.619674|0.765026
Saint-Saulve|11268|50.376565|3.561715
La Hague|11257|49.658268|-1.818829
Doué-en-Anjou|11224|47.197118|-0.300727
Dugny|11200|48.949765|2.421768
Mainvilliers|11186|48.457874|1.456075
Mios|11180|44.624106|-0.901997
Saint-Martin-Boulogne|11165|50.722704|1.643003
Arpajon|11165|48.590811|2.246459
Corbas|11161|45.666017|4.909309
Sada|11156|-12.859036|45.104374
La Roche-sur-Foron|11155|46.052781|6.289388
Saint-Jean|11114|43.663923|1.504448
Lézignan-Corbières|11112|43.193664|2.767797
Allonnes|11108|47.962898|0.157558
Marquette-lez-Lille|11105|50.672133|3.058712
Vaux-le-Pénil|11102|48.528238|2.684418
Épinay-sur-Orge|11102|48.672156|2.322252
Ancenis-Saint-Géréon|11081|47.385301|-1.197698
Arcachon|11076|44.651462|-1.173981
Saint-Germain-lès-Arpajon|11068|48.601694|2.267002
Biganos|11065|44.65056|-0.954396
Le Luc|11058|43.388363|6.299819
Chevigny-Saint-Sauveur|11055|47.295313|5.132183
Saint-Cyprien|11048|42.620133|3.015115
Villepreux|11044|48.831477|2.008583
Stiring-Wendel|11043|49.200616|6.932486
Porto-Vecchio|11040|41.591047|9.27509
Pontchâteau|11030|49.572554|0.177169
Panazol|11002|45.83941|1.317459
Gravelines|11001|50.989077|2.134207
Guebwiller|10988|47.909218|7.212694
Guilherand-Granges|10965|44.929344|4.869182
Cesson|10937|48.563846|2.594741
Riorges|10917|46.041508|4.04171
Brissac Loire Aubance|10906|47.341621|-0.413499
Valentigney|10897|47.46595|6.829693
Montlouis-sur-Loire|10895|47.382915|0.841776
Apt|10889|43.878911|5.37602
Ville-d'Avray|10883|48.823848|2.180448
Le Pont-de-Claix|10879|45.12457|5.699784
Maromme|10845|49.475996|1.032172
Chassieu|10844|45.73584|4.958712
Dammartin-en-Goële|10830|49.056462|2.684213
Lavaur|10820|43.69654|1.81627
Étaples|10813|50.51987|1.652632
Castelginest|10784|43.697656|1.438378
Briançon|10780|44.896187|6.637472
Erstein|10739|48.419083|7.66782
Boulazac Isle Manoire|10738|45.138859|0.783086
Dourdan|10733|48.535769|2.012239
Chanteloup-les-Vignes|10730|48.978679|2.033846
Voisins-le-Bretonneux|10722|48.75992|2.048246
Wambrechies|10716|50.695971|3.046954
Thouaré-sur-Loire|10704|47.275086|-1.438442
Annœullin|10679|50.527933|2.929681
Amnéville|10668|49.249075|6.122036
Oloron-Sainte-Marie|10653|43.178857|-0.610248
Déville-lès-Rouen|10644|49.467911|1.050794
Léognan|10641|44.720806|-0.60479
Beaumont|10630|45.751398|3.08607
Ferney-Voltaire|10612|46.254623|6.108033
Chantilly|10604|49.188222|2.461897
Longuenesse|10600|50.736072|2.253257
Argelès-sur-Mer|10593|42.548997|3.020314
Héricourt|10592|47.566726|6.754797
Fondettes|10585|47.411158|0.609117
Aubière|10581|45.752526|3.125781
Tarare|10572|45.9007|4.429772
Pélissanne|10561|43.628838|5.157455
Bora-Bora|10549|-16.388|-151.765
Châteaugiron|10541|46.768809|2.342032
Ormesson-sur-Marne|10528|48.788136|2.534034
Portes-lès-Valence|10526|44.876622|4.884414
Marck|10523|50.94992|1.944342
Pierre-Bénite|10508|45.701947|4.819903
Trets|10507|43.450048|5.684204
Saint-Claude|10506|16.023534|-61.703068
Sainte-Savine|10496|48.295636|4.035083
Le Pradet|10496|43.099333|6.020385
Urrugne|10495|43.362557|-1.713386
Pont-Saint-Esprit|10482|44.256493|4.641762
Orthez|10466|43.493121|-0.773351
Villeneuve-lès-Maguelone|10463|43.534153|3.851836
Saint-Barthélemy|10457|17.92|-62.85
Tinqueux|10456|49.249951|3.989012
Jeumont|10447|50.294117|4.10377
Thorigny-sur-Marne|10427|48.892252|2.713179
Le Taillan-Médoc|10416|44.914312|-0.678926
Vieux-Condé|10409|50.474001|3.567392
Villebon-sur-Yvette|10406|48.697891|2.235425
Saint-Gély-du-Fesc|10397|43.685148|3.813766
Gerzat|10395|45.826063|3.152289
Villers-Cotterêts|10392|49.250899|3.088746
La Riche|10372|47.381191|0.637854
Cabestany|10368|42.681263|2.936169
Courrières|10360|50.454139|2.943183
Wittelsheim|10358|47.79933|7.245605
Gaillard|10350|46.185835|6.20728
Pia|10334|42.747007|2.915263
Bondoufle|10326|48.612352|2.376259
Croissy-sur-Seine|10324|48.879936|2.136022
Pernes-les-Fontaines|10294|44.000277|5.037432
Bandrele|10282|-12.918065|45.185123
Avranches|10277|48.675387|-1.345577
